SAP_Journal_document_nbr,SAP_Journal_credit_store,SAP_Journal_debit_store,SAP_journal_date,Transaction_Date,SAP_Journal_amount,SAP_Journal_credit_amt,SAP_Journal_debit_amt,SAP_journal_credit_account,SAP_journal_debit_amount,Transaction_Timestamp
f6194469aaf8494c99de,106,501,2026-08-24,2026-08-24,1133.91,1133.91,1133.91,,,2026-09-12 23:05:03
c481ce0ee4bb44699904,101,501,2026-08-25,2026-08-25,235.77,235.77,235.77,,,2026-09-12 23:05:03
88949ebbcd2f4de2a844,103,501,2026-08-26,2026-08-26,8914.6,8914.6,8914.6,,,2026-09-12 23:05:03
0f393d1f1cd54f2e8139,118,501,2026-08-27,2026-08-27,173.48,173.48,173.48,,,2026-09-12 23:05:03
cc05d72926004e51a8ce,110,501,2026-08-28,2026-08-28,4140.54,4140.54,4140.54,,,2026-09-12 23:05:03
71648d8565f04883b3a8,114,501,2026-08-29,2026-08-29,5210.3,5210.3,5210.3,,,2026-09-12 23:05:03
15b4cb9921a241d3b7ef,110,501,2026-08-30,2026-08-30,663.81,663.81,663.81,,,2026-09-12 23:05:03
ea3f6e6cb6e44fc78ed1,109,501,2026-08-31,2026-08-31,2804.35,2804.35,2804.35,,,2026-09-12 23:05:03
41317f8b01d840d1b549,108,501,2026-09-01,2026-09-01,3604.01,3604.01,3604.01,,,2026-09-12 23:05:03
6989bb018a8544e28919,109,501,2026-09-02,2026-09-02,999.04,999.04,999.04,,,2026-09-12 23:05:03
f66b7312b2ea44e6bf57,106,501,2026-09-03,2026-09-03,2096.99,2096.99,2096.99,,,2026-09-12 23:05:03
d5f3fe618df944e493d2,115,501,2026-09-04,2026-09-04,5343.02,5343.02,5343.02,,,2026-09-12 23:05:03
cc302a99f77d40ee91c0,120,501,2026-09-05,2026-09-05,3667.13,3667.13,3667.13,,,2026-09-12 23:05:03
2c106fdec5664545a90c,111,501,2026-09-06,2026-09-06,4926.8,4926.8,4926.8,,,2026-09-12 23:05:03
3b4442b6f03040829482,108,501,2026-09-07,2026-09-07,236.85,236.85,236.85,,,2026-09-12 23:05:03
3ccf55f1a53f4857a978,118,501,2026-09-08,2026-09-08,975.24,975.24,975.24,,,2026-09-12 23:05:03
f38ca64fbcfd47e9ade0,103,501,2026-09-09,2026-09-09,1676.38,1676.38,1676.38,,,2026-09-12 23:05:03
62e3f09ba8e942d7994b,105,501,2026-08-11,2026-08-11,1377.69,1377.69,1377.69,,,2026-09-12 23:05:03
3c4903a04a244bd08797,120,501,2026-08-12,2026-08-12,1857.57,1857.57,1857.57,,,2026-09-12 23:05:03
0149b3939e504f26b17b,110,501,2026-08-13,2026-08-13,2845.61,2845.61,2845.61,,,2026-09-12 23:05:03
ff7cff90f73d45688e22,116,501,2026-08-14,2026-08-14,1905.99,1905.99,1905.99,,,2026-09-12 23:05:03
11bbc527899746909592,104,501,2026-08-15,2026-08-15,591.22,591.22,591.22,,,2026-09-12 23:05:03
e3b3549b4c8a4e2aadf5,110,501,2026-08-16,2026-08-16,8971.59,8971.59,8971.59,,,2026-09-12 23:05:03
8cb4702d12d842c797a8,112,501,2026-08-17,2026-08-17,3700.73,3700.73,3700.73,,,2026-09-12 23:05:03
788e2cd856d6443e808d,119,501,2026-08-18,2026-08-18,1530.63,1530.63,1530.63,,,2026-09-12 23:05:03
b845b405bbca4183aade,120,501,2026-08-19,2026-08-19,136.06,136.06,136.06,,,2026-09-12 23:05:03
4e4dc4790d304ffa93eb,117,501,2026-08-20,2026-08-20,3073.5,3073.5,3073.5,,,2026-09-12 23:05:03
2e0f9698409b4daa8650,110,501,2026-08-21,2026-08-21,1494.58,1494.58,1494.58,,,2026-09-12 23:05:03
8781db36846e4a5bb08b,118,501,2026-08-22,2026-08-22,4507.62,4507.62,4507.62,,,2026-09-12 23:05:03
657b7f74e43d4896b852,120,501,2026-08-23,2026-08-23,966.82,966.82,966.82,,,2026-09-12 23:05:03
409795a869484b02af7c,113,501,2026-08-24,2026-08-24,190.43,190.43,190.43,,,2026-09-12 23:05:03
6564e194db2f42e0aea8,109,501,2026-08-25,2026-08-25,443.43,443.43,443.43,,,2026-09-12 23:05:03
ee58e98747814bc5a825,116,501,2026-08-26,2026-08-26,10987.75,10987.75,10987.75,,,2026-09-12 23:05:03
0bb6fecf5b2a4d9d8a1d,118,501,2026-08-27,2026-08-27,1467.45,1467.45,1467.45,,,2026-09-12 23:05:03
c750d44d4a314dea9007,101,501,2026-08-28,2026-08-28,3076.15,3076.15,3076.15,,,2026-09-12 23:05:03
2c691a2a21c4477ea07d,105,501,2026-08-29,2026-08-29,7928.82,7928.82,7928.82,,,2026-09-12 23:05:03
08251dd124774efc89b7,109,501,2026-08-30,2026-08-30,9620.02,9620.02,9620.02,,,2026-09-12 23:05:03
3568ab76c3e343df94e6,111,501,2026-08-31,2026-08-31,346.79,346.79,346.79,,,2026-09-12 23:05:03
c1c0d1ad02714101a3ad,119,501,2026-09-01,2026-09-01,545.48,545.48,545.48,,,2026-09-12 23:05:03
f86ad5fea0df4899a2a6,112,501,2026-09-02,2026-09-02,402.83,402.83,402.83,,,2026-09-12 23:05:03
728e9859e7d847568692,105,501,2026-09-03,2026-09-03,576.04,576.04,576.04,,,2026-09-12 23:05:03
fd08f22a06e24bf1837a,103,501,2026-09-04,2026-09-04,2394.11,2394.11,2394.11,,,2026-09-12 23:05:03
ec34b0eb9350490087df,111,501,2026-09-05,2026-09-05,10219.78,10219.78,10219.78,,,2026-09-12 23:05:03
6bde4662f1b64e2280c8,119,501,2026-09-06,2026-09-06,5990.96,5990.96,5990.96,,,2026-09-12 23:05:03
2bf1909951b14cd89f2f,114,501,2026-09-07,2026-09-07,2009.51,2009.51,2009.51,,,2026-09-12 23:05:03
240ec9f487704bc6b0f5,114,501,2026-09-08,2026-09-08,938.94,938.94,938.94,,,2026-09-12 23:05:03
6290e6d35ed4418788af,117,501,2026-09-09,2026-09-09,1037.77,1037.77,1037.77,,,2026-09-12 23:05:03
a0d45701b8754d09ac39,110,501,2026-08-11,2026-08-11,3331.32,3331.32,3331.32,,,2026-09-12 23:05:03
5291f8b4395945b0911b,106,501,2026-08-12,2026-08-12,263.29,263.29,263.29,,,2026-09-12 23:05:03
767e33eb1603453cb100,103,501,2026-08-13,2026-08-13,4299.05,4299.05,4299.05,,,2026-09-12 23:05:03
a7a47cb33e9b4a87ade1,101,501,2026-08-14,2026-08-14,4311.67,4311.67,4311.67,,,2026-09-12 23:05:03
b2959f8c68304e06a3fb,105,501,2026-08-15,2026-08-15,256.38,256.38,256.38,,,2026-09-12 23:05:03
cfef37e97c4945c3af48,101,501,2026-08-16,2026-08-16,4153.2,4153.2,4153.2,,,2026-09-12 23:05:03
78caff7203fb4660942d,112,501,2026-08-17,2026-08-17,628.18,628.18,628.18,,,2026-09-12 23:05:03
7cddf7025592455a8de5,108,501,2026-08-18,2026-08-18,2678.39,2678.39,2678.39,,,2026-09-12 23:05:03
e87f746d1faf4972a781,102,501,2026-08-19,2026-08-19,9510.24,9510.24,9510.24,,,2026-09-12 23:05:03
9d86e92eb67c4a8f85c3,102,501,2026-08-20,2026-08-20,1053.05,1053.05,1053.05,,,2026-09-12 23:05:03
8ef79ce0270c479dadc9,102,501,2026-08-21,2026-08-21,3921.77,3921.77,3921.77,,,2026-09-12 23:05:03
f5ede53c56414f59bbd5,103,501,2026-08-22,2026-08-22,5261.22,5261.22,5261.22,,,2026-09-12 23:05:03
c02df1f99ab4493d90ae,107,501,2026-08-23,2026-08-23,666.93,666.93,666.93,,,2026-09-12 23:05:03
a479cd666a704f9ba1ef,113,501,2026-08-24,2026-08-24,492.48,492.48,492.48,,,2026-09-12 23:05:03
c133c3d5abe64e3c83f8,117,501,2026-08-25,2026-08-25,2267.56,2267.56,2267.56,,,2026-09-12 23:05:03
c4216badc7e94087b419,110,501,2026-08-26,2026-08-26,7617.6,7617.6,7617.6,,,2026-09-12 23:05:03
18d61f4d5760491c8c87,118,501,2026-08-27,2026-08-27,1887.24,1887.24,1887.24,,,2026-09-12 23:05:03
10e3076c4c2e41f7bba7,102,501,2026-08-28,2026-08-28,7583.89,7583.89,7583.89,,,2026-09-12 23:05:03
ae80de2b4dbe4671b0b8,101,501,2026-08-29,2026-08-29,537.44,537.44,537.44,,,2026-09-12 23:05:03
89f74e76ed3940278cbf,106,501,2026-08-30,2026-08-30,2746.66,2746.66,2746.66,,,2026-09-12 23:05:03
d27af37f5dff473990c6,117,501,2026-08-31,2026-08-31,2242.96,2242.96,2242.96,,,2026-09-12 23:05:03
5a9624adec8e493d9e29,115,501,2026-09-01,2026-09-01,5699.5,5699.5,5699.5,,,2026-09-12 23:05:03
98ff2dae2f4a4ff9bc79,107,501,2026-09-02,2026-09-02,635.61,635.61,635.61,,,2026-09-12 23:05:03
e771658eba7b47cbb028,112,501,2026-09-03,2026-09-03,37.87,37.87,37.87,,,2026-09-12 23:05:03
6b3078133ea04c32984a,118,501,2026-09-04,2026-09-04,5279.32,5279.32,5279.32,,,2026-09-12 23:05:03
026d42c9627d43b796a9,114,501,2026-09-05,2026-09-05,1757.87,1757.87,1757.87,,,2026-09-12 23:05:03
3bb28792ffa84d14b60d,109,501,2026-09-06,2026-09-06,1190.4,1190.4,1190.4,,,2026-09-12 23:05:03
7e99046d2a6c4bb6b44b,101,501,2026-09-07,2026-09-07,4016.81,4016.81,4016.81,,,2026-09-12 23:05:03
f8809e4b1e814bdf8707,111,501,2026-09-08,2026-09-08,6256.54,6256.54,6256.54,,,2026-09-12 23:05:03
bd5bca2582eb42d5bec1,111,501,2026-09-09,2026-09-09,2696.39,2696.39,2696.39,,,2026-09-12 23:05:03
ac7e47a9a05b4a52b112,102,502,2026-08-11,2026-08-11,7489.93,7489.93,7489.93,,,2026-09-12 23:05:03
190f37cdc7d4445381ad,114,502,2026-08-12,2026-08-12,2073.15,2073.15,2073.15,,,2026-09-12 23:05:03
3f4e482480d04e97b2b0,117,502,2026-08-13,2026-08-13,509.58,509.58,509.58,,,2026-09-12 23:05:03
f00cdfbffa5140cabfaf,107,502,2026-08-14,2026-08-14,1413.85,1413.85,1413.85,,,2026-09-12 23:05:03
6c255e75c3a542929726,107,502,2026-08-15,2026-08-15,3201.78,3201.78,3201.78,,,2026-09-12 23:05:03
bb43e89cb11d459c9f86,108,502,2026-08-16,2026-08-16,821.06,821.06,821.06,,,2026-09-12 23:05:03
aa46084cfc8f4abb82a8,118,502,2026-08-17,2026-08-17,1021.33,1021.33,1021.33,,,2026-09-12 23:05:03
92e80a6fdaf246f49812,120,502,2026-08-18,2026-08-18,1324.2,1324.2,1324.2,,,2026-09-12 23:05:03
f9e69b7709a34d7c866c,101,502,2026-08-19,2026-08-19,2789.74,2789.74,2789.74,,,2026-09-12 23:05:03
ae7affde82b64b629299,106,502,2026-08-20,2026-08-20,1912.36,1912.36,1912.36,,,2026-09-12 23:05:03
b89378c9e9924e3e9fb7,110,502,2026-08-21,2026-08-21,577.49,577.49,577.49,,,2026-09-12 23:05:03
ce36ba811087459abb12,119,502,2026-08-22,2026-08-22,2195.86,2195.86,2195.86,,,2026-09-12 23:05:03
ca4f14ddab434a4d90a5,116,502,2026-08-23,2026-08-23,3499.33,3499.33,3499.33,,,2026-09-12 23:05:03
0a6b974ab35e420685ea,112,502,2026-08-24,2026-08-24,358.02,358.02,358.02,,,2026-09-12 23:05:03
8f658ffdda6a4755b42f,120,502,2026-08-25,2026-08-25,3434.53,3434.53,3434.53,,,2026-09-12 23:05:03
7e25742ea6284ba19b2e,109,502,2026-08-26,2026-08-26,4122.73,4122.73,4122.73,,,2026-09-12 23:05:03
4baf8f26bc734bbdb63d,104,502,2026-08-27,2026-08-27,3269.06,3269.06,3269.06,,,2026-09-12 23:05:03
c9dd159d8d0e47089072,115,502,2026-08-28,2026-08-28,1758.37,1758.37,1758.37,,,2026-09-12 23:05:03
036380b91ec247dc96fc,115,502,2026-08-29,2026-08-29,1786.2,1786.2,1786.2,,,2026-09-12 23:05:03
3a3c006bc3784a22b712,104,502,2026-08-30,2026-08-30,4301.75,4301.75,4301.75,,,2026-09-12 23:05:03
76907b698e134b82bc99,107,502,2026-08-31,2026-08-31,2181.13,2181.13,2181.13,,,2026-09-12 23:05:03
e8714f366e694b16bee3,118,502,2026-09-01,2026-09-01,876.41,876.41,876.41,,,2026-09-12 23:05:03
fd7c22666553418cb351,120,502,2026-09-02,2026-09-02,4965.21,4965.21,4965.21,,,2026-09-12 23:05:03
ecd3ffd65e5947edbd7e,109,502,2026-09-03,2026-09-03,3774.95,3774.95,3774.95,,,2026-09-12 23:05:03
bacd2d9faa61478babe1,114,502,2026-09-04,2026-09-04,1224.96,1224.96,1224.96,,,2026-09-12 23:05:03
3c98e44b10234279b864,106,502,2026-09-05,2026-09-05,9022.85,9022.85,9022.85,,,2026-09-12 23:05:03
2386f042ad794aceaa71,120,502,2026-09-06,2026-09-06,2695.41,2695.41,2695.41,,,2026-09-12 23:05:03
f3e2dd977aa54f4fa845,113,502,2026-09-07,2026-09-07,14.3,14.3,14.3,,,2026-09-12 23:05:03
41fc6fc07f054688aa22,102,502,2026-09-08,2026-09-08,1393.37,1393.37,1393.37,,,2026-09-12 23:05:03
5364803e1d0149d6a38b,112,502,2026-09-09,2026-09-09,1254.99,1254.99,1254.99,,,2026-09-12 23:05:03
d185270ee18542c1aac7,114,502,2026-08-11,2026-08-11,400.63,400.63,400.63,,,2026-09-12 23:05:03
4a9a500e9cb74035991b,120,502,2026-08-12,2026-08-12,1281.37,1281.37,1281.37,,,2026-09-12 23:05:03
02c33604f11f4eb79a72,103,502,2026-08-13,2026-08-13,1340.85,1340.85,1340.85,,,2026-09-12 23:05:03
f5b7732adfb64704a399,115,502,2026-08-14,2026-08-14,2567.49,2567.49,2567.49,,,2026-09-12 23:05:03
e9e4e52127c64cb78895,115,502,2026-08-15,2026-08-15,2404.17,2404.17,2404.17,,,2026-09-12 23:05:03
63327e18713d41dca0de,103,502,2026-08-16,2026-08-16,4115.57,4115.57,4115.57,,,2026-09-12 23:05:03
6582410a5a9944669b95,117,502,2026-08-17,2026-08-17,529.87,529.87,529.87,,,2026-09-12 23:05:03
189d0838179042baab3c,102,502,2026-08-18,2026-08-18,3278.08,3278.08,3278.08,,,2026-09-12 23:05:03
9d585420262c44a3bb49,117,502,2026-08-19,2026-08-19,5703.12,5703.12,5703.12,,,2026-09-12 23:05:03
6ce64f50a6fe40ae94ec,112,502,2026-08-20,2026-08-20,4825.38,4825.38,4825.38,,,2026-09-12 23:05:03
8c434ad394a84cefaf0b,109,502,2026-08-21,2026-08-21,3611.58,3611.58,3611.58,,,2026-09-12 23:05:03
2a42987758b445d0b8f4,102,502,2026-08-22,2026-08-22,3958.52,3958.52,3958.52,,,2026-09-12 23:05:03
c032027473c54b2dbcc3,104,502,2026-08-23,2026-08-23,3887.05,3887.05,3887.05,,,2026-09-12 23:05:03
ac1d209856394d799bcd,116,502,2026-08-24,2026-08-24,2933.08,2933.08,2933.08,,,2026-09-12 23:05:03
0addede40a834f05a938,102,502,2026-08-25,2026-08-25,422.8,422.8,422.8,,,2026-09-12 23:05:03
54956b22f6c243f8b655,119,502,2026-08-26,2026-08-26,1762.42,1762.42,1762.42,,,2026-09-12 23:05:03
268a699aaa004108b6ca,106,502,2026-08-27,2026-08-27,73.99,73.99,73.99,,,2026-09-12 23:05:03
7f6aaccfb5254664bd87,108,502,2026-08-28,2026-08-28,1274.2,1274.2,1274.2,,,2026-09-12 23:05:03
675049e1f1eb4c189ae9,119,502,2026-08-29,2026-08-29,1549.31,1549.31,1549.31,,,2026-09-12 23:05:03
70393aa7df9e4a51b931,102,502,2026-08-30,2026-08-30,4082.03,4082.03,4082.03,,,2026-09-12 23:05:03
fb4bb194702e4293834b,117,502,2026-08-31,2026-08-31,3970.72,3970.72,3970.72,,,2026-09-12 23:05:03
dd808356487548bca491,107,502,2026-09-01,2026-09-01,2083.43,2083.43,2083.43,,,2026-09-12 23:05:03
cbe86eb1a50e4664bb7c,111,502,2026-09-02,2026-09-02,6467.32,6467.32,6467.32,,,2026-09-12 23:05:03
2a704b23eaf642b18c1f,119,502,2026-09-03,2026-09-03,1575.29,1575.29,1575.29,,,2026-09-12 23:05:03
7d992bc28a4f48d3b6ab,110,502,2026-09-04,2026-09-04,2793.76,2793.76,2793.76,,,2026-09-12 23:05:03
a94bdf5f77e64a3fb9f2,104,502,2026-09-05,2026-09-05,2506.21,2506.21,2506.21,,,2026-09-12 23:05:03
88403a24b717448cad65,105,502,2026-09-06,2026-09-06,5491.1,5491.1,5491.1,,,2026-09-12 23:05:03
827f65eaa13c47e29c64,102,502,2026-09-07,2026-09-07,984.11,984.11,984.11,,,2026-09-12 23:05:03
460ddc315a7a47aa830a,118,502,2026-09-08,2026-09-08,5959.6,5959.6,5959.6,,,2026-09-12 23:05:03
8c61b488a9c64a9fbc9a,105,502,2026-09-09,2026-09-09,4886.53,4886.53,4886.53,,,2026-09-12 23:05:03
15fedc2978fd4c59ae3a,116,502,2026-08-11,2026-08-11,7707.08,7707.08,7707.08,,,2026-09-12 23:05:03
0157a51d4f1b4b4e8b28,119,502,2026-08-12,2026-08-12,2367.37,2367.37,2367.37,,,2026-09-12 23:05:03
a3642920377c47239d95,107,502,2026-08-13,2026-08-13,1841.23,1841.23,1841.23,,,2026-09-12 23:05:03
eceba75ac4404313a560,118,502,2026-08-14,2026-08-14,1457.56,1457.56,1457.56,,,2026-09-12 23:05:03
6030a95765304dfab2d3,115,502,2026-08-15,2026-08-15,688.35,688.35,688.35,,,2026-09-12 23:05:03
e747ba455b244fd891f5,111,502,2026-08-16,2026-08-16,128.96,128.96,128.96,,,2026-09-12 23:05:03
e4d6456ac3be45fbbf34,102,502,2026-08-17,2026-08-17,3415.83,3415.83,3415.83,,,2026-09-12 23:05:03
1581fa89c8d64234ae05,102,502,2026-08-18,2026-08-18,96.99,96.99,96.99,,,2026-09-12 23:05:03
b8caaa1ecf5844b1aac5,108,502,2026-08-19,2026-08-19,7536.67,7536.67,7536.67,,,2026-09-12 23:05:03
cef60238ae3e4fc4b94c,105,502,2026-08-20,2026-08-20,203.55,203.55,203.55,,,2026-09-12 23:05:03
e3d4ab50508147cf840c,105,502,2026-08-21,2026-08-21,3244.05,3244.05,3244.05,,,2026-09-12 23:05:03
a2aa2f7c311a46d69e5a,104,502,2026-08-22,2026-08-22,1052.41,1052.41,1052.41,,,2026-09-12 23:05:03
9e68ca4ed88b41c991c5,102,502,2026-08-23,2026-08-23,4387.78,4387.78,4387.78,,,2026-09-12 23:05:03
d5d1184372f84776a272,117,502,2026-08-24,2026-08-24,1079.54,1079.54,1079.54,,,2026-09-12 23:05:03
7213931b711d49f19b26,115,502,2026-08-25,2026-08-25,7233.59,7233.59,7233.59,,,2026-09-12 23:05:03
7212cd9b08294d9baf9f,103,502,2026-08-26,2026-08-26,842.03,842.03,842.03,,,2026-09-12 23:05:03
cb01422432144d71af54,101,502,2026-08-27,2026-08-27,4926.78,4926.78,4926.78,,,2026-09-12 23:05:03
a0845dc38754416a88fc,104,502,2026-08-28,2026-08-28,928.05,928.05,928.05,,,2026-09-12 23:05:03
ec639c83d8064c1ab926,103,502,2026-08-29,2026-08-29,2307.8,2307.8,2307.8,,,2026-09-12 23:05:03
6670ee4613ff4f4eb57a,108,502,2026-08-30,2026-08-30,1946.67,1946.67,1946.67,,,2026-09-12 23:05:03
fe37bd6b0d0d4118b3d9,106,502,2026-08-31,2026-08-31,263.6,263.6,263.6,,,2026-09-12 23:05:03
713285cbd56248d2af25,118,502,2026-09-01,2026-09-01,2863.83,2863.83,2863.83,,,2026-09-12 23:05:03
388310407778429a93c1,111,502,2026-09-02,2026-09-02,1007.81,1007.81,1007.81,,,2026-09-12 23:05:03
4ec13e28aa084016a01c,115,502,2026-09-03,2026-09-03,10520.07,10520.07,10520.07,,,2026-09-12 23:05:03
8a77c3cb555c43588232,111,502,2026-09-04,2026-09-04,2584.71,2584.71,2584.71,,,2026-09-12 23:05:03
5ca80e3ae70d4a9b83bf,118,502,2026-09-05,2026-09-05,1560.97,1560.97,1560.97,,,2026-09-12 23:05:03
642b96ac6a2b40168d4c,114,502,2026-09-06,2026-09-06,2287.34,2287.34,2287.34,,,2026-09-12 23:05:03
8f7704039f684b01975f,107,502,2026-09-07,2026-09-07,5753.03,5753.03,5753.03,,,2026-09-12 23:05:03
b635d8c8ba364a26a3ea,109,502,2026-09-08,2026-09-08,681.6,681.6,681.6,,,2026-09-12 23:05:03
d26e0f79e831458ebb66,113,502,2026-09-09,2026-09-09,5566.68,5566.68,5566.68,,,2026-09-12 23:05:03
b1388f8b50004201a545,115,502,2026-08-11,2026-08-11,460.5,460.5,460.5,,,2026-09-12 23:05:03
f41aaa9f3dc54a28aed6,105,502,2026-08-12,2026-08-12,159.83,159.83,159.83,,,2026-09-12 23:05:03
6473e680cb5046878805,106,502,2026-08-13,2026-08-13,1179.51,1179.51,1179.51,,,2026-09-12 23:05:03
c0a3bf2da8544635b522,114,502,2026-08-14,2026-08-14,129.48,129.48,129.48,,,2026-09-12 23:05:03
9bc7f9a2a5124baaa41c,101,502,2026-08-15,2026-08-15,7374.77,7374.77,7374.77,,,2026-09-12 23:05:03
57f70a4e0af8412ab10b,113,502,2026-08-16,2026-08-16,1341.89,1341.89,1341.89,,,2026-09-12 23:05:03
35eed1444c8f496db08d,101,502,2026-08-17,2026-08-17,3525.34,3525.34,3525.34,,,2026-09-12 23:05:03
607a23004bf54e21937f,118,502,2026-08-18,2026-08-18,196.97,196.97,196.97,,,2026-09-12 23:05:03
5a1a03cca3474ae0a53c,106,502,2026-08-19,2026-08-19,376.8,376.8,376.8,,,2026-09-12 23:05:03
d6bbc4e4efdc4a1b9265,117,502,2026-08-20,2026-08-20,2261.23,2261.23,2261.23,,,2026-09-12 23:05:03
3c42d3453f174372a2c3,113,502,2026-08-21,2026-08-21,4533.36,4533.36,4533.36,,,2026-09-12 23:05:03
8b6973a290ca47a9a56e,116,502,2026-08-22,2026-08-22,8658.56,8658.56,8658.56,,,2026-09-12 23:05:03
9b50dc8f4cba4b12bea0,117,502,2026-08-23,2026-08-23,4994.83,4994.83,4994.83,,,2026-09-12 23:05:03
03e4789877274853abbf,116,502,2026-08-24,2026-08-24,6498.68,6498.68,6498.68,,,2026-09-12 23:05:03
3db49d5851c440ee9a36,111,502,2026-08-25,2026-08-25,2650.34,2650.34,2650.34,,,2026-09-12 23:05:03
29be862daa9845d58eac,114,502,2026-08-26,2026-08-26,8445.18,8445.18,8445.18,,,2026-09-12 23:05:03
67933c65f3ab4f619522,114,502,2026-08-27,2026-08-27,1005.66,1005.66,1005.66,,,2026-09-12 23:05:03
292ba0ba8644411b8a76,104,502,2026-08-28,2026-08-28,305.4,305.4,305.4,,,2026-09-12 23:05:03
1cdf338d229640938f99,110,502,2026-08-29,2026-08-29,4402.69,4402.69,4402.69,,,2026-09-12 23:05:03
14a3b087302e4d1e8b17,116,502,2026-08-30,2026-08-30,859.89,859.89,859.89,,,2026-09-12 23:05:03
81cba8710e914b96b139,106,502,2026-08-31,2026-08-31,5382.03,5382.03,5382.03,,,2026-09-12 23:05:03
98f72fab58894e5aa5a2,108,502,2026-09-01,2026-09-01,5097.25,5097.25,5097.25,,,2026-09-12 23:05:03
413436ae012b41df92e8,107,502,2026-09-02,2026-09-02,6279.83,6279.83,6279.83,,,2026-09-12 23:05:03
3da2fbd363654cf69dd2,107,502,2026-09-03,2026-09-03,3703.38,3703.38,3703.38,,,2026-09-12 23:05:03
85e312669a5242289733,118,502,2026-09-04,2026-09-04,3651.66,3651.66,3651.66,,,2026-09-12 23:05:03
156db849914a4906986b,110,502,2026-09-05,2026-09-05,9441.23,9441.23,9441.23,,,2026-09-12 23:05:03
a2ce8e4ebc264bf9bc6a,113,502,2026-09-06,2026-09-06,1403.23,1403.23,1403.23,,,2026-09-12 23:05:03
717481265b2a460aa2a8,117,502,2026-09-07,2026-09-07,7366.95,7366.95,7366.95,,,2026-09-12 23:05:03
68bd197099e343f78269,119,502,2026-09-08,2026-09-08,88.97,88.97,88.97,,,2026-09-12 23:05:03
d69fe24781c74040bfe6,113,502,2026-09-09,2026-09-09,2542.93,2542.93,2542.93,,,2026-09-12 23:05:03
cf13b0d77aa04634b9f8,105,502,2026-08-11,2026-08-11,4587.02,4587.02,4587.02,,,2026-09-12 23:05:03
1bfe3f030d014e70baa5,118,502,2026-08-12,2026-08-12,2260.97,2260.97,2260.97,,,2026-09-12 23:05:03
81fc933365cd499ba572,106,502,2026-08-13,2026-08-13,3899.37,3899.37,3899.37,,,2026-09-12 23:05:03
cc6ed78a3483428c9ada,118,502,2026-08-14,2026-08-14,2977.67,2977.67,2977.67,,,2026-09-12 23:05:03
8f13a7b1e8ea43daba3a,112,502,2026-08-15,2026-08-15,350.34,350.34,350.34,,,2026-09-12 23:05:03
227a0448d3d94b1bbdf3,110,502,2026-08-16,2026-08-16,2370.65,2370.65,2370.65,,,2026-09-12 23:05:03
23e30bbe0e9a4d8e9aa2,106,502,2026-08-17,2026-08-17,698.15,698.15,698.15,,,2026-09-12 23:05:03
3db82bfbc5ee43788b42,110,502,2026-08-18,2026-08-18,5051.37,5051.37,5051.37,,,2026-09-12 23:05:03
746766dfd7f34a018c10,109,502,2026-08-19,2026-08-19,5295.78,5295.78,5295.78,,,2026-09-12 23:05:03
23b55d0136144cffb0e3,105,502,2026-08-20,2026-08-20,6697.2,6697.2,6697.2,,,2026-09-12 23:05:03
e3d4a5aa4e1c4b7e9f40,102,502,2026-08-21,2026-08-21,2913.69,2913.69,2913.69,,,2026-09-12 23:05:03
6f930c37537e4b3da682,102,502,2026-08-22,2026-08-22,2956.14,2956.14,2956.14,,,2026-09-12 23:05:03
4417bcd65b0b4484ae9e,118,502,2026-08-23,2026-08-23,4222.33,4222.33,4222.33,,,2026-09-12 23:05:03
bda42bd70a12467a98c3,114,502,2026-08-24,2026-08-24,3108.69,3108.69,3108.69,,,2026-09-12 23:05:03
4d875cd5cd4641c6bca1,120,502,2026-08-25,2026-08-25,861.73,861.73,861.73,,,2026-09-12 23:05:03
6c7c5045149e4c2389de,118,502,2026-08-26,2026-08-26,1497.88,1497.88,1497.88,,,2026-09-12 23:05:03
d8b7f9c8981c4c4d9555,103,502,2026-08-27,2026-08-27,3529.35,3529.35,3529.35,,,2026-09-12 23:05:03
d7a127fb1e5547888c92,101,502,2026-08-28,2026-08-28,1121.63,1121.63,1121.63,,,2026-09-12 23:05:03
d1fca156a050420781a6,118,502,2026-08-29,2026-08-29,3561.27,3561.27,3561.27,,,2026-09-12 23:05:03
1f27e994044347e89fb4,105,502,2026-08-30,2026-08-30,6546.45,6546.45,6546.45,,,2026-09-12 23:05:03
7a1d62474c514a0f8f77,102,502,2026-08-31,2026-08-31,5131.9,5131.9,5131.9,,,2026-09-12 23:05:03
3d65c13639fb46da9887,111,502,2026-09-01,2026-09-01,2873.05,2873.05,2873.05,,,2026-09-12 23:05:03
e30888508ab941aa8276,104,502,2026-09-02,2026-09-02,2237.62,2237.62,2237.62,,,2026-09-12 23:05:03
8d4f1dd620d04bb6a833,104,502,2026-09-03,2026-09-03,8597.42,8597.42,8597.42,,,2026-09-12 23:05:03
30dbb5b3dc1f4b6c8fbd,101,502,2026-09-04,2026-09-04,1895.03,1895.03,1895.03,,,2026-09-12 23:05:03
9b470f12becc40efa8e9,108,502,2026-09-05,2026-09-05,548.74,548.74,548.74,,,2026-09-12 23:05:03
695ecad5602b4978823b,103,502,2026-09-06,2026-09-06,8482.09,8482.09,8482.09,,,2026-09-12 23:05:03
b2859d77ff934ed38cfa,118,502,2026-09-07,2026-09-07,852.2,852.2,852.2,,,2026-09-12 23:05:03
